seriesuid,foreground_fraction_gt,foreground_std_gt,z_range_gt,z_std_gt,grad_p99_gt,grad_max_gt,qc_badness_gt,control_labels_gt,anchor_labels_gt,control_z_range_gt,foreground_fraction_detector,foreground_std_detector,z_range_detector,z_std_detector,grad_p99_detector,grad_max_detector,qc_badness_detector,control_labels_detector,anchor_labels_detector,control_z_range_detector,foreground_fraction_delta_detector_minus_gt,foreground_std_delta_detector_minus_gt,z_range_delta_detector_minus_gt,z_std_delta_detector_minus_gt,grad_p99_delta_detector_minus_gt,grad_max_delta_detector_minus_gt,qc_badness_delta_detector_minus_gt,detector_better_qc
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,0.529521472392638,0.21758581697940826,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6121104294478528,0.2351154237985611,201.136962890625,22.104602813720703,5.844622926711995,13.519745826721191,0.5243642657703812,25,8,201.136962890625,0.08258895705521474,0.017529606819152832,201.136962890625,22.104602813720703,5.844622926711995,13.519745826721191,0.5243642657703812,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403,0.639702723601684,0.22742818295955658,26.0,4.20903205871582,0.36423331379890433,0.6537172794342041,0.05890131410360336,10,8,26.0,0.360297276398316,0.23976483941078186,226.25027465820312,39.936710357666016,4.44112040042877,8.853979110717773,0.5738073509587182,25,8,226.253173828125,-0.279405447203368,0.01233665645122528,200.25027465820312,35.727678298950195,4.076887086629865,8.20026183128357,0.5149060368551148,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537,0.4466432273933768,0.242002934217453,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6818188134910157,0.2387865036725998,238.68429565429688,38.73684310913086,2.8580659055709834,4.900522232055664,0.5148128589047326,15,8,238.68429565429688,0.2351755860976389,-0.0032164305448532104,238.68429565429688,38.73684310913086,2.8580659055709834,4.900522232055664,0.5148128589047326,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534,0.6330252918287937,0.22700795531272888,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.3147251945525292,0.23174399137496948,197.48037719726562,35.60531997680664,3.558215248584748,11.024653434753418,0.4993201210523475,25,8,197.48037719726562,-0.31830009727626457,0.004736036062240601,197.48037719726562,35.60531997680664,3.558215248584748,11.024653434753418,0.4993201210523475,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071,0.645331967912613,0.22534672915935516,28.0,5.138741970062256,0.5092885255813594,1.3511570692062378,0.06816455160246954,10,8,28.0,0.49287895166031365,0.2325313836336136,182.18380737304688,32.9145622253418,6.474996280670144,54.44489669799805,0.5599693742328213,25,8,182.18380737304688,-0.1524530162522994,0.007184654474258423,154.18380737304688,27.77582025527954,5.9657077550887845,53.09373962879181,0.4918048226303518,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696,0.571508433427038,0.22863511741161346,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.440742397137746,0.24343720078468323,193.01806640625,34.0025520324707,3.311110317707062,3.8384175300598145,0.4837717521852918,15,8,193.01806640625,-0.13076603628929206,0.014802083373069763,193.01806640625,34.0025520324707,3.311110317707062,3.8384175300598145,0.4837717521852918,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413,0.5593471810089021,0.2370132952928543,0.399993896484375,0.09554269909858704,0.009577617105096572,0.019058026373386383,0.001114206994593971,5,8,2.0,0.5574433444499882,0.2342315912246704,208.92477416992188,27.4238224029541,2.950290760993956,3.7685399055480957,0.48060912905269193,15,8,208.92477416992188,-0.0019038365589139072,-0.002781704068183899,208.5247802734375,27.328279703855515,2.9407131438888596,3.7494818791747093,0.47949492205809796,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,0.6298401078790213,0.22740492224693298,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.65948757464843,0.23622450232505798,179.2239227294922,22.84371566772461,5.664679679870605,12.07158374786377,0.4773849681430392,10,8,179.2239227294922,0.02964746676940866,0.008819580078125,179.2239227294922,22.84371566772461,5.664679679870605,12.07158374786377,0.4773849681430392,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171,0.5978052126200274,0.23093938827514648,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.3461030053622646,0.23442281782627106,179.31472778320312,24.00902557373047,4.825076146125793,16.464229583740234,0.4714578537233033,25,8,188.31704711914062,-0.25170220725776277,0.0034834295511245728,179.31472778320312,24.00902557373047,4.825076146125793,16.464229583740234,0.4714578537233033,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0.5855711480711481,0.2296978384256363,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6107790482790483,0.22614836692810059,173.0,33.640960693359375,4.823245625495899,7.118083953857422,0.46277114373842837,15,8,173.0,0.025207900207900202,-0.0035494714975357056,173.0,33.640960693359375,4.823245625495899,7.118083953857422,0.46277114373842837,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928,0.5007346496880961,0.23016053438186646,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.3848791050162396,0.22454211115837097,186.01300048828125,28.80785369873047,3.0204386353492763,8.148626327514648,0.4541641590197881,25,8,186.01300048828125,-0.11585554467185649,-0.005618423223495483,186.01300048828125,28.80785369873047,3.0204386353492763,8.148626327514648,0.4541641590197881,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256,0.5771581083039466,0.23451203107833862,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6630356021448239,0.22561082243919373,188.83023071289062,25.30046272277832,3.6416149139404306,4.814454555511475,0.4454262924194336,15,8,188.83023071289062,0.08587749384087728,-0.008901208639144897,188.83023071289062,25.30046272277832,3.6416149139404306,4.814454555511475,0.4454262924194336,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,0.4995946082902605,0.23459208011627197,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.33755194081281037,0.22873826324939728,176.55479431152344,28.269906997680664,3.307521295547481,29.70476531982422,0.43754461591916743,25,8,176.55479431152344,-0.1620426674774501,-0.005853816866874695,176.55479431152344,28.269906997680664,3.307521295547481,29.70476531982422,0.43754461591916743,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658,0.5959076124994853,0.24904592335224152,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.4908394746593108,0.24278338253498077,183.8791961669922,29.795188903808594,2.305597710609436,4.717126846313477,0.43561890652444635,20,8,183.8791961669922,-0.10506813784017449,-0.006262540817260742,183.8791961669922,29.795188903808594,2.305597710609436,4.717126846313477,0.43561890652444635,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679,0.40250149406642194,0.22950272262096405,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6648453285523208,0.22625131905078888,178.4070281982422,20.222335815429688,4.114949326515195,10.58548355102539,0.4347516990608638,15,8,178.4070281982422,0.2623438344858989,-0.003251403570175171,178.4070281982422,20.222335815429688,4.114949326515195,10.58548355102539,0.4347516990608638,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824,0.6181265617613291,0.24758096039295197,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6685621665428514,0.23163677752017975,191.72796630859375,26.005701065063477,3.063300418853761,3.697570323944092,0.43095838451385504,15,8,191.72796630859375,0.050435604781522314,-0.015944182872772217,191.72796630859375,26.005701065063477,3.063300418853761,3.697570323944092,0.43095838451385504,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,0.6400790797987059,0.2452630251646042,22.0,2.4595141410827637,0.6020774191617966,2.5576999187469482,0.056489309110244114,40,8,22.0,0.3469985621854781,0.2303452491760254,195.318359375,37.89927291870117,3.4428184390068073,4.439053058624268,0.4836590232857569,25,8,195.318359375,-0.29308051761322784,-0.014917775988578796,173.318359375,35.43975877761841,2.8407410198450105,1.8813531398773193,0.42716971417551275,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610,0.4328992824873771,0.22463680803775787,10.0,1.3959155082702637,0.19757365047931666,0.2770620584487915,0.023800368764003117,10,8,10.0,0.5023863938347064,0.22890396416187286,195.1327362060547,33.97618865966797,2.7830788516998286,3.8451988697052,0.4509206280496385,20,8,195.1327362060547,0.06948711134732932,0.00426715612411499,185.1327362060547,32.580273151397705,2.5855052012205118,3.5681368112564087,0.4271202592856354,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,0.39397379912663755,0.2159782350063324,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5366375545851528,0.21582485735416412,170.34140014648438,24.488548278808594,4.452214794158923,8.357447624206543,0.4255985918680823,15,8,170.34140014648438,0.14266375545851528,-0.00015337765216827393,170.34140014648438,24.488548278808594,4.452214794158923,8.357447624206543,0.4255985918680823,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,0.2931760553153938,0.23262566328048706,0.0,0.0,0.0,0.0,0.032470825534060666,5,8,0.0,0.6105358399517442,0.20855176448822021,207.0817413330078,38.87464904785156,2.370324597358703,6.120547771453857,0.45542629252009914,25,8,207.0817413330078,0.3173597846363504,-0.024073898792266846,207.0817413330078,38.87464904785156,2.370324597358703,6.120547771453857,0.4229554669860385,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767,0.448794375534645,0.23155665397644043,42.0,7.114461421966553,0.4285473227500917,0.4642215669155121,0.09166748980681101,10,8,42.0,0.5807447604790419,0.23365940153598785,198.55465698242188,29.141050338745117,4.67265541553499,8.365713119506836,0.5008251410325374,25,8,198.55465698242188,0.13195038494439687,0.0021027475595474243,156.55465698242188,22.026588916778564,4.244108092784899,7.901491552591324,0.4091576512257264,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709,0.508053583327589,0.21932148933410645,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.4837319914524023,0.2316032350063324,191.43992614746094,28.030860900878906,2.603501191139219,3.5542309284210205,0.40751457569864047,15,8,191.43992614746094,-0.024321591875186677,0.012281745672225952,191.43992614746094,28.030860900878906,2.603501191139219,3.5542309284210205,0.40751457569864047,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,0.428472731374429,0.216541588306427,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.3376008121369353,0.2083568125963211,174.57156372070312,35.532493591308594,2.409217903614045,2.611746072769165,0.4067058128218005,25,8,174.57156372070312,-0.09087191923749366,-0.008184775710105896,174.57156372070312,35.532493591308594,2.409217903614045,2.611746072769165,0.4067058128218005,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868,0.2882320602787569,0.2473967969417572,0.0,0.0,0.0,0.0,0.035295965554996034,5,8,0.0,0.5727937134171975,0.2302589863538742,193.4553680419922,37.56482696533203,2.401900398731232,2.5382864475250244,0.4191499350203408,15,8,193.4553680419922,0.2845616531384406,-0.017137810587882996,193.4553680419922,37.56482696533203,2.401900398731232,2.5382864475250244,0.3838539694653448,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223,0.46016463503472393,0.22397702932357788,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6098781020834345,0.23265399038791656,173.81423950195312,26.851884841918945,2.055237581729886,2.653642416000366,0.37862652213573444,15,8,173.81423950195312,0.14971346704871058,0.008676961064338684,173.81423950195312,26.851884841918945,2.055237581729886,2.653642416000366,0.37862652213573444,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157,0.4026648900732845,0.2008914053440094,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5293291651719366,0.19245272874832153,169.7139434814453,24.08863067626953,2.2049397373199473,5.181002616882324,0.37713316960334775,25,8,169.7139434814453,0.12666427509865213,-0.008438676595687866,169.7139434814453,24.08863067626953,2.2049397373199473,5.181002616882324,0.37713316960334775,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,0.49018525334314805,0.2543582022190094,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6128542510121457,0.2536834180355072,168.291259765625,28.236675262451172,2.360747447013855,2.960885524749756,0.376132435380088,10,8,168.291259765625,0.12266899766899769,-0.0006747841835021973,168.291259765625,28.236675262451172,2.360747447013855,2.960885524749756,0.376132435380088,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637,0.4526869617569301,0.22262626886367798,19.0,3.175830841064453,0.22575776353478413,0.39870786666870117,0.04032472760064733,10,8,19.0,0.5067010444205953,0.23256534337997437,169.89419555664062,24.77305030822754,3.594997918605801,8.28413200378418,0.41346678470240683,25,8,169.89419555664062,0.0540140826636652,0.009939074516296387,150.89419555664062,21.597219467163086,3.369240155071017,7.8854241371154785,0.3731420571017595,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253,0.5619726060902531,0.22939550876617432,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.33678305001834413,0.233529195189476,144.0462646484375,14.909947395324707,3.1895470619201616,41.6766242980957,0.37228032975851877,20,8,144.0462646484375,-0.225189556071909,0.004133686423301697,144.0462646484375,14.909947395324707,3.1895470619201616,41.6766242980957,0.37228032975851877,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329,0.35500294538416227,0.2510581612586975,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6178293921288115,0.22978875041007996,148.18490600585938,26.00078773498535,3.5965341830253594,5.345983505249023,0.3707591104957792,20,8,148.18490600585938,0.2628264467446492,-0.021269410848617554,148.18490600585938,26.00078773498535,3.5965341830253594,5.345983505249023,0.3707591104957792,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,0.2659627206028158,0.2507495880126953,0.0,0.0,0.0,0.0,0.04802130251267669,5,8,0.0,0.5824162205036685,0.2279505431652069,178.73719787597656,23.356739044189453,3.253866178989415,4.03945779800415,0.41824587877856373,25,8,178.73719787597656,0.3164534999008527,-0.022799044847488403,178.73719787597656,23.356739044189453,3.253866178989415,4.03945779800415,0.37022457626588706,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.204566802718283633558802774757,0.2598949277394507,0.251288503408432,4.0,0.9374935626983643,0.08750372737646103,0.1057954654097557,0.0617013853575884,5,8,0.0,0.37740011591601696,0.2238367646932602,146.66819763183594,21.594083786010742,4.673759765624993,8.370011329650879,0.4296897598266599,25,8,146.66819763183594,0.11750518817656624,-0.027451738715171814,142.66819763183594,20.656590223312378,4.586256038248532,8.264215864241123,0.3679883744690715,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231,0.685162669797082,0.23852401971817017,13.0,2.3112361431121826,0.33088257521390924,0.6945514678955078,0.0345329358673758,10,8,13.0,0.30747945664933757,0.24227912724018097,145.12814331054688,28.046579360961914,3.2398320579528814,3.769479751586914,0.40196839605241674,25,8,145.12814331054688,-0.3776832131477444,0.0037551075220108032,132.12814331054688,25.73534321784973,2.908949482738972,3.0749282836914062,0.3674354601850409,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,0.6418815015829942,0.22339381277561188,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6429127091813659,0.22238196432590485,137.2025909423828,15.17048168182373,3.999451637268081,9.505130767822266,0.3672375244564484,15,8,137.2025909423828,0.0010312075983717195,-0.0010118484497070312,137.2025909423828,15.17048168182373,3.999451637268081,9.505130767822266,0.3672375244564484,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,0.3808411214953271,0.22315119206905365,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5624917730683164,0.2218896597623825,141.3817596435547,16.357616424560547,3.8276162147521973,7.307613372802734,0.36658423052893746,25,8,141.3817596435547,0.18165065157298932,-0.0012615323066711426,141.3817596435547,16.357616424560547,3.8276162147521973,7.307613372802734,0.36658423052893746,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.188059920088313909273628445208,0.36339363193378277,0.1822444498538971,27.0,3.6375086307525635,0.6285197722911834,0.7944619059562683,0.07656723780499565,10,8,27.0,0.38016487550897804,0.22087720036506653,171.06727600097656,33.18602752685547,3.428858046531661,4.634900093078613,0.4357210974004529,25,8,208.0935821533203,0.01677124357519527,0.038632750511169434,144.06727600097656,29.548518896102905,2.800338274240478,3.840438187122345,0.35915385959545726,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.200513183558872708878454294671,0.5555041757749005,0.25004324316978455,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.2569642957233339,0.2467009425163269,119.06364440917969,15.046274185180664,2.845973381996124,14.402995109558105,0.3584205517990457,25,8,119.06364440917969,-0.2985398800515666,-0.0033423006534576416,119.06364440917969,15.046274185180664,2.845973381996124,14.402995109558105,0.3584205517990457,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,0.5056814245132683,0.2213696539402008,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5211148063465669,0.22280530631542206,133.36648559570312,13.04380989074707,3.797596888542177,9.524102210998535,0.35694842209815986,10,8,133.36648559570312,0.015433381833298676,0.0014356523752212524,133.36648559570312,13.04380989074707,3.797596888542177,9.524102210998535,0.35694842209815986,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,0.575,0.2358788698911667,27.0,3.51521635055542,0.74670800149441,2.1616806983947754,0.07110629867249071,20,8,27.0,0.5969360902255639,0.2306433618068695,164.892822265625,16.507123947143555,4.514583883285524,49.79951095581055,0.4253248462359111,25,8,164.892822265625,0.021936090225563976,-0.00523550808429718,137.892822265625,12.991907596588135,3.767875881791114,47.63783025741577,0.3542185475634204,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233,0.5895420746521387,0.220550999045372,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.3064676433777516,0.23321260511875153,136.17274475097656,25.331464767456055,2.1591844511032128,5.659259796142578,0.35257049012776187,15,8,136.17274475097656,-0.2830744312743871,0.012661606073379517,136.17274475097656,25.331464767456055,2.1591844511032128,5.659259796142578,0.35257049012776187,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075,0.5714396766169154,0.2771581709384918,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6155356032338308,0.2630312740802765,155.0580596923828,27.185380935668945,2.182485198974586,4.770021915435791,0.35030588489108544,10,8,155.0580596923828,0.044095926616915415,-0.014126896858215332,155.0580596923828,27.185380935668945,2.182485198974586,4.770021915435791,0.35030588489108544,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.202464973819273687476049035824,0.6344249809596344,0.2204049825668335,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.7114591266818989,0.22598156332969666,143.6183624267578,22.625965118408203,2.941793835163104,4.974309921264648,0.35022480555375374,25,8,143.6183624267578,0.07703414572226452,0.005576580762863159,143.6183624267578,22.625965118408203,2.941793835163104,4.974309921264648,0.35022480555375374,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,0.6667070283069637,0.2483823150396347,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5797007857065978,0.24608682096004486,140.95669555664062,16.415613174438477,2.921774382591225,6.429239749908447,0.34827977854940556,25,8,140.95669555664062,-0.08700624260036594,-0.0022954940795898438,140.95669555664062,16.415613174438477,2.921774382591225,6.429239749908447,0.34827977854940556,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,0.5963920886763747,0.23195664584636688,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.31819169745707454,0.23799528181552887,118.71665954589844,17.404155731201172,3.5032186412811295,9.507767677307129,0.34535026499431887,25,8,118.71665954589844,-0.2782003912193002,0.006038635969161987,118.71665954589844,17.404155731201172,3.5032186412811295,9.507767677307129,0.34535026499431887,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290,0.5051442762535477,0.24486233294010162,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5283083017975402,0.23616717755794525,135.0076446533203,18.493980407714844,2.994766323566436,5.325366973876953,0.34420003519852954,25,8,135.0076446533203,0.02316402554399244,-0.008695155382156372,135.0076446533203,18.493980407714844,2.994766323566436,5.325366973876953,0.34420003519852954,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,0.5007717569786535,0.24800477921962738,3.0,0.3443254828453064,0.09207212343812005,0.23749560117721558,0.008037496465279001,10,8,3.0,0.47576354679802957,0.26192644238471985,129.62554931640625,15.050843238830566,4.14783798694612,20.03314781188965,0.3518928600470229,25,8,129.62554931640625,-0.025008210180623935,0.013921663165092468,126.62554931640625,14.70651775598526,4.055765863508,19.795652210712433,0.3438553635817439,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350,0.5586769202260724,0.23208442330360413,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.6348744556657092,0.23696215450763702,139.6722412109375,17.79570198059082,3.0746704769134525,6.71696662902832,0.3431984870592753,15,8,139.6722412109375,0.07619753543963681,0.004877731204032898,139.6722412109375,17.79570198059082,3.0746704769134525,6.71696662902832,0.3431984870592753,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474,0.5177405620210048,0.2654074728488922,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5646324155549248,0.26630377769470215,139.64463806152344,20.23501968383789,2.732828540802,3.4733340740203857,0.3431587890413072,20,8,139.64463806152344,0.04689185353392,0.0008963048458099365,139.64463806152344,20.23501968383789,2.732828540802,3.4733340740203857,0.3431587890413072,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,0.5439390703964695,0.22881242632865906,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.5653783187415474,0.21556507050991058,138.0,24.501718521118164,3.3463494300842154,22.874914169311523,0.34283396922217435,20,8,138.0,0.021439248345077933,-0.013247355818748474,138.0,24.501718521118164,3.3463494300842154,22.874914169311523,0.34283396922217435,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135,0.5599977374285876,0.22922049462795258,12.0,2.4075558185577393,0.2416613733768463,0.3058786392211914,0.029145099098152584,10,8,12.0,0.5724871316250919,0.22937434911727905,156.64102172851562,20.148916244506836,2.7983981084823593,3.311845302581787,0.3712851223044925,15,8,156.64102172851562,0.0124893941965043,0.00015385448932647705,144.64102172851562,17.741360425949097,2.556736735105513,3.0059666633605957,0.3421400232063399,False
