seriesuid,foreground_fraction_gt,foreground_std_gt,z_range_gt,z_std_gt,grad_p99_gt,grad_max_gt,qc_badness_gt,control_labels_gt,anchor_labels_gt,control_z_range_gt,foreground_fraction_detector,foreground_std_detector,z_range_detector,z_std_detector,grad_p99_detector,grad_max_detector,qc_badness_detector,control_labels_detector,anchor_labels_detector,control_z_range_detector,foreground_fraction_delta_detector_minus_gt,foreground_std_delta_detector_minus_gt,z_range_delta_detector_minus_gt,z_std_delta_detector_minus_gt,grad_p99_delta_detector_minus_gt,grad_max_delta_detector_minus_gt,qc_badness_delta_detector_minus_gt,detector_better_qc
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,0.5321472392638037,0.218384250998497,1.938568115234375,0.49364611506462097,0.04240910325199365,0.061723679304122925,0.005243986945144005,5,8,0.0,0.6022453987730061,0.2258719950914383,208.0653076171875,39.52207565307617,5.70813242435454,8.859532356262207,0.5561501099851393,25,8,201.136962890625,0.0700981595092024,0.007487744092941284,206.12673950195312,39.02842953801155,5.665723321102546,8.797808676958084,0.5509061230399952,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,0.6203638587371961,0.24635733664035797,5.3955841064453125,1.4940980672836304,0.12022519938647745,0.16272103786468506,0.0146895432304177,5,8,0.0,0.6656933190643632,0.24423429369926453,244.20628356933594,46.590816497802734,3.9860202312469437,5.217380523681641,0.5649778907034131,20,8,243.3377227783203,0.045329460327167115,-0.002123042941093445,238.81069946289062,45.096718430519104,3.865795031860466,5.054659485816956,0.5502883474729954,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403,0.6398459203253429,0.22801421582698822,26.06768035888672,6.055042266845703,0.324985158741474,0.4061199426651001,0.060153440073794785,10,8,26.0,0.3695764240914168,0.24463967978954315,229.8863983154297,54.88624954223633,4.707326464653015,30.09823226928711,0.6010870170434315,25,8,226.253173828125,-0.27026949623392615,0.01662546396255493,203.81871795654297,48.831207275390625,4.382341305911541,29.69211232662201,0.5409335769696367,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052,0.5385878489326765,0.23032771050930023,2.1148300170898438,0.5181335210800171,0.046931408643722534,0.06521128863096237,0.005627935943338606,5,8,0.0,0.42550388855807575,0.2233429104089737,214.29481506347656,51.89829635620117,3.7028668975830077,4.555678844451904,0.5462632971021864,25,8,212.8340606689453,-0.11308396037460078,-0.006984800100326538,212.17998504638672,51.380162835121155,3.655935488939285,4.490467555820942,0.5406353611588477,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395,0.6227032116862625,0.2307676523923874,3.92620849609375,0.9821574687957764,0.07593157589435579,0.10433759540319443,0.010166374057531355,5,8,0.0,0.5757367537028554,0.24333910644054413,218.83477783203125,42.3622932434082,5.080370802879335,7.051290035247803,0.5462661363442739,25,8,215.23046875,-0.04696645798340715,0.012571454048156738,214.9085693359375,41.38013577461243,5.004439226984979,6.946952439844608,0.5360997622867425,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596,0.538057973048849,0.25118884444236755,4.686492919921875,1.2828071117401123,0.11515317045152186,0.16421522200107574,0.013043330482062365,5,8,0.0,0.4705748175182482,0.24308206140995026,237.2011260986328,52.85127258300781,2.68262678861618,2.77032208442688,0.5370221114926867,15,8,235.99459838867188,-0.06748315553060075,-0.008106783032417297,232.51463317871094,51.5684654712677,2.567473618164658,2.606106862425804,0.5239787810106243,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520,0.5787084794718382,0.23525038361549377,38.481048583984375,7.077134132385254,1.5464573991298671,2.4389686584472656,0.11474811217122606,10,8,31.0,0.5726635031978543,0.23893806338310242,182.34658813476562,41.68107223510742,8.693279581069941,13.01744270324707,0.6262959383964537,25,8,179.31857299804688,-0.006044976273983926,0.0036876797676086426,143.86553955078125,34.60393810272217,7.146822181940074,10.578474044799805,0.5115478262252277,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,0.6286649971103834,0.22717277705669403,1.9689483642578125,0.5627593994140625,0.052327490523457504,0.06892456114292145,0.005693642795334259,5,8,0.0,0.6563089963398189,0.2529858946800232,182.3686065673828,37.46672439575195,5.5252396345137935,7.598513603210449,0.5025293744670002,10,8,179.2239227294922,0.0276439992294355,0.025813117623329163,180.399658203125,36.90396499633789,5.472912143990336,7.529589042067528,0.49683573167166595,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537,0.42114259508887003,0.2466457337141037,7.444366455078125,2.0632476806640625,0.16678065240383144,0.23210863769054413,0.020244537314441466,5,8,0.0,0.6848622132047416,0.2384168803691864,239.2208709716797,49.13444900512695,2.3723067808151215,3.2905774116516113,0.5164871457258859,15,8,238.68429565429688,0.2637196181158716,-0.008228853344917297,231.77650451660156,47.07120132446289,2.20552612841129,3.058468773961067,0.49624260841144446,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,0.5770676691729323,0.23649199306964874,28.03278350830078,5.654103755950928,0.7251524698734307,1.3491361141204834,0.07522660929229531,20,8,27.0,0.5356578947368421,0.24831652641296387,210.93502807617188,43.084190368652344,5.60605054855348,29.68408203125,0.5685882818645904,25,8,164.892822265625,-0.041409774436090174,0.011824533343315125,182.9022445678711,37.430086612701416,4.880898078680049,28.334945917129517,0.49336167257229513,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171,0.5974435715176456,0.23147737979888916,3.117431640625,0.7772991061210632,0.06984888218343259,0.1003359854221344,0.008519930055489143,5,8,0.0,0.38138171841875546,0.22975300252437592,192.4205322265625,42.635536193847656,5.001569471359253,7.116312026977539,0.498551398563385,25,8,188.31704711914062,-0.21606185309889014,-0.0017243772745132446,189.3031005859375,41.85823708772659,4.9317205891758205,7.015976041555405,0.49003146850789586,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534,0.6319795719844358,0.22760850191116333,3.6334228515625,0.9663466811180115,0.07327631331980229,0.10575892776250839,0.00948120464740528,5,8,0.0,0.33929961089494165,0.22962310910224915,199.19691467285156,44.85298156738281,3.403952488899231,7.9457244873046875,0.4828403935519343,25,8,197.48037719726562,-0.2926799610894941,0.0020146071910858154,195.56349182128906,43.8866348862648,3.3306761755794287,7.839965559542179,0.47335918890452905,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413,0.559714818413382,0.23643116652965546,5.052490234375,1.1457797288894653,0.10834460504353045,0.2031487077474594,0.013526175334304572,5,8,2.0,0.5233055854625667,0.24127554893493652,209.206298828125,35.91535186767578,2.3176908993721006,2.596442699432373,0.4811811345603731,15,8,208.92477416992188,-0.03640923295081533,0.004844382405281067,204.15380859375,34.769572138786316,2.20934629432857,2.3932939916849136,0.46765495922606853,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928,0.4993555704490385,0.2334572970867157,4.220001220703125,1.1851985454559326,0.08964068919420247,0.12508049607276917,0.011278923520445823,5,8,0.0,0.4185956591225447,0.22703492641448975,187.43075561523438,36.252986907958984,3.4522470259666473,5.046422004699707,0.4734273817194833,25,8,186.01300048828125,-0.0807599113264938,-0.006422370672225952,183.21075439453125,35.06778836250305,3.362606336772445,4.921341508626938,0.46214845819903744,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658,0.5916807333909726,0.24836242198944092,5.2711029052734375,1.4364584684371948,0.11240857034921646,0.1556367725133896,0.0142063144415617,5,8,0.0,0.49834630216696174,0.25662025809288025,184.93597412109375,37.8930778503418,2.698275575637813,5.171248435974121,0.4690356034914651,20,8,183.8791961669922,-0.09333443122401086,0.008257836103439331,179.6648712158203,36.4566193819046,2.5858670052885966,5.0156116634607315,0.45482928904990344,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,0.5043199554069119,0.2348669320344925,3.0248794555664062,0.7812707424163818,0.06158772092312574,0.08864850550889969,0.00786093827192154,5,8,0.0,0.34762339110165197,0.23405982553958893,181.25469970703125,44.574100494384766,3.869266378879528,9.279306411743164,0.46230061488687346,25,8,176.55479431152344,-0.1566965643052599,-0.0008071064949035645,178.22982025146484,43.792829751968384,3.807678657956402,9.190657906234264,0.45443967661495194,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696,0.5674194991055456,0.22995878756046295,4.3059844970703125,1.2519830465316772,0.10315304480493069,0.1406305879354477,0.011941059077531098,5,8,0.0,0.3994856887298748,0.23645339906215668,194.10894775390625,42.40999221801758,2.619120810031891,12.14874267578125,0.4653779210064146,15,8,193.01806640625,-0.1679338103756708,0.006494611501693726,189.80296325683594,41.1580091714859,2.5159677652269603,12.008112087845802,0.4534368619288835,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253,0.5661306102482573,0.22938916087150574,4.4075927734375,1.1194053888320923,0.08778751045465469,0.12165099382400513,0.011538833159539434,5,8,0.0,0.3152286902286902,0.22888530790805817,147.96983337402344,27.455768585205078,5.101957249641413,11.615514755249023,0.4585461412336166,20,8,144.0462646484375,-0.25090192001956707,-0.0005038529634475708,143.56224060058594,26.336363196372986,5.014169739186758,11.493863761425018,0.4470073080740772,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679,0.41601923788383277,0.2312130331993103,2.103759765625,0.5778471827507019,0.04517664473503827,0.061871469020843506,0.005676734369703465,5,8,0.0,0.6443125871538746,0.2318544238805771,180.33407592773438,29.56407356262207,4.016343684196465,6.930226802825928,0.4495659140110013,15,8,178.4070281982422,0.22829334927004186,0.0006413906812667847,178.23031616210938,28.98622637987137,3.9711670394614265,6.868355333805084,0.44388917964129787,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0.5784390159390159,0.22912229597568512,6.7687835693359375,1.6426602602005005,0.1361473354697227,0.18674924969673157,0.017836743850509325,5,8,0.0,0.6033437283437283,0.2284258008003235,183.05560302734375,38.64806365966797,3.5519882369041436,3.9485867023468018,0.4572918019533157,15,8,173.0,0.02490471240471237,-0.0006964951753616333,176.2868194580078,37.00540339946747,3.4158409014344207,3.76183745265007,0.4394550581028064,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256,0.5742113907540699,0.23380286991596222,4.6128997802734375,1.3102468252182007,0.09140005245804787,0.13066092133522034,0.012135731737315655,5,8,0.0,0.6637722815322932,0.22553420066833496,189.30703735351562,32.36305236816406,3.2551868724823003,3.759350538253784,0.4492480388323466,15,8,188.83023071289062,0.08956089077822327,-0.008268669247627258,184.6941375732422,31.052805542945862,3.1637868200242525,3.628689616918564,0.43711230709503096,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767,0.4479255774165954,0.23797021806240082,42.02490234375,9.670732498168945,0.3500830724835396,0.35508832335472107,0.09426730273663997,10,8,42.0,0.5919188408896493,0.22549889981746674,201.71380615234375,44.02362823486328,4.447050690650949,5.8779215812683105,0.5292318332195285,25,8,198.55465698242188,0.1439932634730539,-0.012471318244934082,159.68890380859375,34.352895736694336,4.096967618167409,5.5228332579135895,0.4349645304828885,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.622243923620914676263059698181,0.6378674857393594,0.23635172843933105,37.334129333496094,8.923599243164062,0.4096579936146735,0.4618412256240845,0.08774523585471843,10,8,37.0,0.008775778850372971,0.09697913378477097,83.3551025390625,14.957418441772461,3.814812917709338,30.86053466796875,0.5215184318811419,25,8,27.023681640625,-0.6290917068889864,-0.1393725946545601,46.020973205566406,6.033819198608398,3.405154924094665,30.398693442344666,0.43377319602642345,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610,0.4229285144831252,0.2293396145105362,11.165664672851562,2.7589147090911865,0.17145321547985065,0.19752450287342072,0.027541452911827292,10,8,10.0,0.4185702896625033,0.2380409836769104,195.51380920410156,47.353214263916016,2.3277478456497183,2.561039686203003,0.45984051828914213,20,8,195.1327362060547,-0.00435822482062187,0.008701369166374207,184.34814453125,44.59429955482483,2.1562946301698678,2.363515183329582,0.43229906537731483,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.188059920088313909273628445208,0.3359755690541352,0.18329890072345734,27.05095672607422,4.85752534866333,0.5254235410690302,0.5956030488014221,0.08251575286408346,10,8,27.0,0.3416327347974101,0.23074939846992493,209.32972717285156,46.898441314697266,3.0355338168144197,6.303957939147949,0.5131496058622927,25,8,208.0935821533203,0.00565716574327485,0.04745049774646759,182.27877044677734,42.040915966033936,2.5101102757453893,5.708354890346527,0.4306338529982093,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,0.3772197962154294,0.21831189095973969,5.818756103515625,1.5485538244247437,0.12429568387567973,0.17554305493831635,0.015454786848939119,5,8,0.0,0.47745269286754005,0.21895936131477356,176.47225952148438,36.28703308105469,4.23046357631682,5.573575973510742,0.4459017515447401,15,8,170.34140014648438,0.10023289665211066,0.0006474703550338745,170.65350341796875,34.738479256629944,4.106167892441141,5.398032918572426,0.43044696469580096,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824,0.6216384142635241,0.24262061715126038,2.2895965576171875,0.5918729901313782,0.04561070814728739,0.061253368854522705,0.006035519240134293,5,8,0.0,0.6682515026676572,0.22909480333328247,192.1494598388672,31.57275390625,2.751321525573731,2.977597713470459,0.43475925280253097,15,8,191.72796630859375,0.04661308840413314,-0.013525813817977905,189.85986328125,30.980880916118622,2.7057108174264437,2.9163443446159363,0.4287237335623967,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,0.6479511143062545,0.2451162189245224,22.321884155273438,4.167853832244873,0.5359099167585376,1.5756932497024536,0.0575762314008342,40,8,22.0,0.3590941768511862,0.23366041481494904,196.53634643554688,45.81586837768555,2.8955174279212956,3.303652763366699,0.4778312939829297,25,8,195.318359375,-0.2888569374550683,-0.011455804109573364,174.21446228027344,41.648014545440674,2.359607511162758,1.7279595136642456,0.4202550625820955,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786,0.5579633544749824,0.25466400384902954,18.871841430664062,3.861699342727661,0.5920022112131117,1.3772709369659424,0.05184199029803275,10,8,17.0,0.648414376321353,0.24105069041252136,166.9608917236328,30.208253860473633,5.183128423690789,23.5794677734375,0.46673511917326166,25,8,116.4111557006836,0.09045102184637066,-0.013613313436508179,148.08905029296875,26.34655451774597,4.591126212477677,22.202196836471558,0.4148931288752289,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637,0.4495327592073921,0.2248944193124771,19.017440795898438,4.412099361419678,0.21324949786067,0.24896547198295593,0.04172960440069436,10,8,19.0,0.5199199015784101,0.23340950906276703,172.3891143798828,40.099063873291016,3.833655583858486,5.779921531677246,0.4559310143921108,25,8,169.89419555664062,0.07038714237101795,0.008515089750289917,153.37167358398438,35.68696451187134,3.620406085997816,5.53095605969429,0.41420140999141647,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709,0.5122814273569082,0.21997332572937012,2.0124664306640625,0.5412874221801758,0.0407020854204893,0.059793878346681595,0.005296609025945266,5,8,0.0,0.47463293582408494,0.2274455726146698,191.76336669921875,36.17933654785156,2.285095779895782,2.647482395172119,0.4186636606825722,15,8,191.43992614746094,-0.037648491532823236,0.007472246885299683,189.7509002685547,35.63804912567139,2.2443936944752925,2.5876885168254375,0.41336705165662696,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224,0.5821394622487779,0.2435014694929123,57.75105285644531,13.254419326782227,0.8946876162290563,4.802960395812988,0.14059295439256558,30,8,56.0,0.590864340032591,0.23327848315238953,189.36251831054688,40.00956726074219,6.5059730768203705,17.24456214904785,0.5484668806658849,30,8,102.0,0.008724877783813145,-0.010222986340522766,131.61146545410156,26.75514793395996,5.611285460591314,12.441601753234863,0.4078739262733193,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,0.2653954849591725,0.23650410771369934,6.3177490234375,1.5875109434127808,0.13472548633813858,0.19567570090293884,0.06535435567639898,5,8,0.0,0.6142890653798465,0.21217575669288635,207.22476196289062,49.44267272949219,2.5452882623672477,3.911120653152466,0.4714177290545569,25,8,207.0817413330078,0.34889358042067403,-0.02432835102081299,200.90701293945312,47.85516178607941,2.410562776029109,3.715444952249527,0.40606337337815795,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,0.5085567796023003,0.22349874675273895,3.8407516479492188,0.9275537133216858,0.08374357663094999,0.11456774175167084,0.010280041561606858,5,8,0.0,0.46637913115776347,0.23522703349590302,151.20162963867188,28.05394744873047,3.98480097532273,6.235304832458496,0.4143932469924293,10,8,133.36648559570312,-0.04217764844453681,0.011728286743164062,147.36087799072266,27.126393735408783,3.9010573986917803,6.120737090706825,0.40411320543082246,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,0.6393125282677522,0.22212660312652588,4.5941314697265625,1.1501563787460327,0.10367032304406167,0.14299926161766052,0.012437872480518287,5,8,0.0,0.6807236544549977,0.22387617826461792,147.10140991210938,27.50808334350586,4.126864681243918,6.275779724121094,0.4036470201492316,15,8,137.2025909423828,0.04141112618724552,0.001749575138092041,142.5072784423828,26.357926964759827,4.023194358199856,6.132780462503433,0.3912091476687133,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,0.5453911310413553,0.22276145219802856,4.42816162109375,1.222381591796875,0.09528876990079879,0.1312086284160614,0.011929618347022268,5,8,0.0,0.578233326215389,0.21584294736385345,148.79275512695312,28.730831146240234,4.431465721130366,7.303562164306641,0.39993163024054623,20,8,138.0,0.03284219517403375,-0.00691850483417511,144.36459350585938,27.50844955444336,4.336176951229567,7.172353535890579,0.38800201189352396,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,0.596406578280084,0.22828878462314606,3.7846221923828125,0.9923532009124756,0.0752235108613968,0.10060711205005646,0.010021489291058646,5,8,0.0,0.2996450047091212,0.24812768399715424,134.3331298828125,24.26866912841797,3.7090115308761598,11.943748474121094,0.3962757101704828,25,8,118.71665954589844,-0.29676157357096283,0.01983889937400818,130.5485076904297,23.276315927505493,3.6337880200147628,11.843141362071037,0.3862542208794241,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.776800177074349870648765614630,0.6257195185766614,0.23855076730251312,4.9376373291015625,1.3676379919052124,0.13006631508469582,0.18013378977775574,0.013993549869292311,5,8,0.0,0.04221798609553712,0.12516149878501892,51.2049560546875,13.82060718536377,2.9665115618705755,11.035155296325684,0.39924034882012466,25,8,28.01739501953125,-0.5835015324811244,-0.1133892685174942,46.26731872558594,12.452969193458557,2.8364452467858796,10.855021506547928,0.38524679895083236,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629,0.45141207676704637,0.2310764491558075,6.233734130859375,1.721758246421814,0.13788437992334365,0.1945762038230896,0.01679183646539847,5,8,0.0,0.6284911842721174,0.2374759018421173,165.47613525390625,34.36106872558594,3.0208552646636964,15.865436553955078,0.40185281638039483,25,8,151.99789428710938,0.177079107505071,0.0063994526863098145,159.24240112304688,32.63931047916412,2.882970884740353,15.670860350131989,0.3850609799149964,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,0.6437896380134648,0.2727071940898895,6.764068603515625,1.662144422531128,0.1362658971548075,0.3462497591972351,0.017818597457806253,5,8,2.0,0.46084496048394963,0.2725003659725189,150.87039184570312,30.042587280273438,4.073574218749989,31.619844436645508,0.40183084097968175,10,8,113.2314224243164,-0.18294467752951515,-0.00020682811737060547,144.1063232421875,28.38044285774231,3.937308321595181,31.273594677448273,0.3840122435218755,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,0.37912991970514676,0.22419080138206482,2.1984634399414062,0.6025810241699219,0.04744600970298052,0.06613132357597351,0.00588937452994287,5,8,0.0,0.5694846649993418,0.22118942439556122,142.4990234375,22.80344009399414,3.758959710597992,5.169660568237305,0.38933895462089113,25,8,141.3817596435547,0.19035474529419505,-0.003001376986503601,140.3005599975586,22.20085906982422,3.7115137008950114,5.103529244661331,0.38344958009094826,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,0.43841294907224637,0.21464727818965912,1.6846694946289062,0.4269312918186188,0.039622850716114114,0.058065012097358704,0.004621888423959416,5,8,0.0,0.3707912695279454,0.20253059267997742,175.7311248779297,42.48705291748047,1.8512832736968996,9.767059326171875,0.3872289601114061,25,8,174.57156372070312,-0.06762167954430098,-0.012116685509681702,174.04645538330078,42.06012162566185,1.8116604229807856,9.708994314074516,0.3826070716874467,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.939216568327879462530496768794,0.4815882874889086,0.2417900264263153,4.6374053955078125,1.2172571420669556,0.107694663107395,0.15559187531471252,0.012807578568657234,5,8,0.0,0.05241661882144162,0.12189430743455887,51.59124755859375,12.488786697387695,2.491176462173461,5.849648952484131,0.3827214594228384,25,8,30.997283935546875,-0.429171668667467,-0.11989571899175644,46.95384216308594,11.27152955532074,2.383481799066066,5.694057077169418,0.3699138808541812,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,0.49599742362900257,0.25657373666763306,2.37255859375,0.616690456867218,0.04855511255562305,0.0693666934967041,0.006204536855469147,5,8,0.0,0.6082995951417004,0.26108023524284363,168.4656982421875,38.53732681274414,1.8372528624534608,1.9710667133331299,0.3748696517441008,10,8,168.291259765625,0.11230217151269783,0.004506498575210571,166.0931396484375,37.92063635587692,1.7886977498978378,1.9017000198364258,0.3686651148886317,False
1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157,0.398975042279506,0.19871942698955536,4.3571319580078125,1.2828387022018433,0.0835734623670578,0.11146372556686401,0.012253764557176172,5,8,0.0,0.5165684415517859,0.1999969184398651,169.97926330566406,33.76289367675781,2.033611316680908,3.6861724853515625,0.38000867059760624,25,8,169.7139434814453,0.11759339927227996,0.0012774914503097534,165.62213134765625,32.48005497455597,1.9500378543138503,3.5747087597846985,0.36775490604043004,False
